age,workclass,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,label,pa
54.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,United-States,1,1
33.0,Local-gov,,13.0,,Prof-specialty,Not-in-family,White,,0.0,45.0,,0,0
46.0,Federal-gov,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,0.0,0.0,40.0,United-States,1,0
37.0,Private,,9.0,Never-married,Farming-fishing,Not-in-family,Black,0.0,0.0,40.0,United-States,0,1
36.0,Private,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,0.0,0.0,18.0,,0,0
59.0,Local-gov,HS-grad,,Married-civ-spouse,Adm-clerical,Wife,White,0.0,0.0,38.0,United-States,1,0
34.0,Local-gov,,9.0,Divorced,Protective-serv,Unmarried,White,0.0,0.0,40.0,Portugal,0,1
53.0,Self-emp-inc,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,70.0,United-States,1,1
51.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,White,,0.0,55.0,United-States,1,1
32.0,Private,10th,6.0,Separated,Other-service,Unmarried,White,0.0,0.0,42.0,,0,0
31.0,State-gov,Some-college,10.0,Married-spouse-absent,Other-service,Other-relative,White,0.0,0.0,40.0,United-States,0,1
22.0,Private,Some-college,10.0,Married-civ-spouse,Sales,Wife,White,0.0,0.0,30.0,Germany,0,0
,Self-emp-not-inc,Bachelors,13.0,Divorced,Sales,Not-in-family,White,0.0,0.0,50.0,United-States,0,0
32.0,Private,,9.0,Never-married,,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
26.0,Private,Some-college,10.0,Never-married,,Not-in-family,White,0.0,,38.0,United-States,0,0
37.0,Private,,,Separated,Farming-fishing,Not-in-family,White,,,32.0,Guatemala,0,1
31.0,Private,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,0.0,0.0,55.0,,0,1
37.0,Private,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Wife,White,0.0,0.0,24.0,United-States,1,0
55.0,Private,HS-grad,,Never-married,,Not-in-family,White,0.0,,38.0,United-States,0,1
23.0,Local-gov,,,Divorced,Tech-support,Not-in-family,White,0.0,0.0,56.0,United-States,0,1
36.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,0.0,0.0,40.0,United-States,0,0
34.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,,40.0,,0,1
43.0,Private,Bachelors,13.0,Married-civ-spouse,Sales,,White,0.0,0.0,50.0,United-States,1,1
54.0,Private,Some-college,,,Tech-support,Not-in-family,White,0.0,,40.0,United-States,0,1
43.0,State-gov,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,,0.0,40.0,,0,1
28.0,Private,Assoc-voc,11.0,Never-married,Machine-op-inspct,,White,0.0,1669.0,42.0,United-States,0,0
40.0,,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,50.0,,1,1
41.0,Self-emp-not-inc,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,60.0,United-States,0,1
40.0,Private,Bachelors,13.0,Never-married,Sales,Not-in-family,Other,,0.0,55.0,United-States,1,0
42.0,Private,Some-college,10.0,,Adm-clerical,Not-in-family,Black,0.0,0.0,38.0,United-States,0,0
61.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,2352.0,,United-States,0,1
18.0,Private,,8.0,Never-married,Machine-op-inspct,Own-child,White,0.0,0.0,30.0,United-States,0,1
59.0,,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,16.0,United-States,0,1
21.0,,HS-grad,,Never-married,,Not-in-family,White,1055.0,,40.0,United-States,0,0
48.0,Private,Assoc-voc,11.0,Married-civ-spouse,,Husband,White,0.0,0.0,50.0,United-States,1,1
41.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,0.0,0.0,40.0,United-States,0,1
18.0,,Some-college,10.0,Never-married,,Own-child,White,0.0,0.0,33.0,,0,1
23.0,Private,HS-grad,9.0,Never-married,Sales,Not-in-family,White,2463.0,0.0,40.0,United-States,0,0
,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,,60.0,United-States,1,1
22.0,Private,Some-college,10.0,Never-married,Other-service,Other-relative,Black,0.0,0.0,20.0,United-States,0,1
61.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,United-States,0,1
,Private,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,0.0,0.0,40.0,United-States,0,1
,Private,Masters,14.0,Never-married,Tech-support,Not-in-family,White,0.0,0.0,35.0,,1,1
43.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,0.0,1902.0,40.0,England,1,1
43.0,,Assoc-acdm,12.0,Divorced,Craft-repair,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
24.0,Private,,9.0,Never-married,Other-service,Own-child,Black,0.0,1721.0,30.0,United-States,0,1
68.0,Self-emp-not-inc,11th,,Never-married,Farming-fishing,Unmarried,White,0.0,0.0,20.0,United-States,0,1
31.0,Private,HS-grad,9.0,,Adm-clerical,Unmarried,,0.0,0.0,38.0,,0,0
,Private,11th,7.0,Never-married,Sales,Own-child,,0.0,0.0,,United-States,0,0
32.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,5178.0,0.0,,United-States,1,1
,,Masters,14.0,Married-spouse-absent,,Other-relative,,0.0,0.0,40.0,United-States,0,1
33.0,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,3103.0,0.0,47.0,United-States,1,1
64.0,Private,Bachelors,,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
20.0,Private,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,0.0,0.0,30.0,United-States,0,1
,Private,HS-grad,9.0,Separated,Other-service,Own-child,White,0.0,0.0,36.0,United-States,0,0
22.0,,Some-college,10.0,Never-married,,Own-child,,0.0,0.0,40.0,United-States,0,1
43.0,Private,,10.0,Divorced,Exec-managerial,Not-in-family,White,0.0,0.0,45.0,United-States,0,1
22.0,Private,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,40.0,United-States,0,1
17.0,Private,10th,6.0,Never-married,Farming-fishing,,White,0.0,,20.0,United-States,0,1
47.0,Self-emp-not-inc,HS-grad,,Married-civ-spouse,Other-service,Wife,White,0.0,0.0,75.0,Italy,0,0
41.0,Private,,,Never-married,Prof-specialty,Not-in-family,White,0.0,0.0,60.0,United-States,0,0
56.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,United-States,1,1
64.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,45.0,United-States,0,1
47.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,,White,0.0,0.0,50.0,United-States,1,1
48.0,Private,Assoc-voc,11.0,Never-married,Adm-clerical,Unmarried,White,0.0,0.0,40.0,United-States,0,1
31.0,Private,Masters,14.0,Never-married,Prof-specialty,Not-in-family,,0.0,0.0,,United-States,0,0
29.0,Private,Assoc-voc,11.0,Never-married,Tech-support,Own-child,White,0.0,0.0,40.0,United-States,0,1
30.0,Private,,9.0,Widowed,Adm-clerical,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
,Private,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,1672.0,60.0,United-States,0,1
57.0,Private,HS-grad,9.0,Widowed,Transport-moving,Unmarried,White,0.0,,42.0,United-States,1,1
62.0,Private,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
39.0,Private,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,,0.0,0.0,24.0,United-States,0,0
43.0,Private,Some-college,,Never-married,Adm-clerical,,White,0.0,0.0,25.0,United-States,0,1
24.0,Self-emp-inc,Bachelors,13.0,Never-married,Sales,Own-child,White,0.0,0.0,40.0,United-States,0,1
42.0,,11th,7.0,Married-civ-spouse,,Husband,White,0.0,0.0,,United-States,0,1
53.0,Private,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,4386.0,0.0,40.0,United-States,1,0
26.0,Private,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,0.0,0.0,40.0,,0,1
,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,White,0.0,0.0,40.0,United-States,0,1
72.0,,11th,7.0,Widowed,,Not-in-family,,0.0,0.0,24.0,United-States,0,0
55.0,Private,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,,0.0,0.0,40.0,United-States,0,1
25.0,Private,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,0.0,0.0,40.0,United-States,0,1
41.0,Private,,13.0,Divorced,Prof-specialty,Not-in-family,White,0.0,,50.0,,1,0
24.0,Private,Bachelors,,Never-married,Exec-managerial,Not-in-family,White,0.0,,50.0,United-States,0,1
63.0,Private,HS-grad,9.0,Widowed,Farming-fishing,Not-in-family,White,0.0,0.0,6.0,United-States,0,1
17.0,Private,11th,7.0,Never-married,Sales,Own-child,White,,0.0,20.0,United-States,0,1
35.0,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,,,0.0,50.0,United-States,0,1
51.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,0.0,40.0,United-States,1,1
62.0,Local-gov,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,,0.0,0.0,48.0,United-States,0,0
55.0,,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,4386.0,,,United-States,1,1
,Private,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,0.0,,,United-States,0,1
40.0,Local-gov,HS-grad,9.0,Divorced,,Not-in-family,White,0.0,0.0,50.0,United-States,0,0
37.0,Private,Bachelors,13.0,,Exec-managerial,Husband,,0.0,0.0,45.0,United-States,1,1
39.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,,0,1
31.0,,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,0.0,0.0,,United-States,0,1
61.0,Private,,14.0,Widowed,Prof-specialty,Not-in-family,White,,0.0,40.0,United-States,1,0
26.0,Private,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,White,0.0,,55.0,United-States,0,0
46.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,50.0,United-States,0,1
26.0,Private,Bachelors,13.0,Never-married,Prof-specialty,,White,0.0,0.0,40.0,United-States,0,0
48.0,State-gov,Doctorate,16.0,Divorced,Prof-specialty,Own-child,White,0.0,0.0,,United-States,1,1
,Private,HS-grad,9.0,Never-married,,Own-child,White,0.0,0.0,40.0,United-States,0,1
,Local-gov,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,40.0,United-States,0,0
59.0,Private,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,0.0,0.0,40.0,United-States,1,1
34.0,Private,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,0.0,0.0,40.0,United-States,0,0
49.0,Private,Bachelors,13.0,Never-married,,Not-in-family,White,0.0,0.0,56.0,United-States,1,0
18.0,Private,11th,7.0,Never-married,Adm-clerical,Own-child,White,0.0,0.0,20.0,United-States,0,0
43.0,Private,HS-grad,,Married-civ-spouse,,Husband,White,0.0,0.0,,Mexico,0,1
48.0,Private,11th,7.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,50.0,,0,1
28.0,Self-emp-inc,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,70.0,United-States,0,1
33.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,United-States,0,1
24.0,,Some-college,,Never-married,Sales,Not-in-family,White,0.0,0.0,15.0,United-States,0,0
21.0,,10th,,Never-married,Handlers-cleaners,Not-in-family,,0.0,0.0,40.0,United-States,0,1
17.0,Private,,7.0,,Sales,Own-child,White,0.0,0.0,28.0,United-States,0,1
39.0,Private,Some-college,10.0,Married-civ-spouse,Farming-fishing,,White,0.0,0.0,50.0,United-States,1,1
29.0,Self-emp-not-inc,Bachelors,,Separated,Prof-specialty,,White,0.0,,40.0,United-States,0,1
44.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,,0.0,0.0,40.0,United-States,1,1
24.0,Private,Some-college,10.0,Never-married,,,White,,0.0,50.0,United-States,0,1
71.0,Self-emp-not-inc,Masters,14.0,Married-civ-spouse,Sales,Husband,White,10605.0,0.0,40.0,United-States,1,1
51.0,Self-emp-not-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,0.0,2415.0,,China,1,1
55.0,Private,5th-6th,3.0,Divorced,Other-service,,Black,0.0,0.0,25.0,United-States,0,1
41.0,Private,Bachelors,13.0,,Exec-managerial,Husband,White,,,60.0,United-States,1,1
23.0,Private,,9.0,,Handlers-cleaners,Unmarried,Black,0.0,0.0,7.0,United-States,0,0
38.0,,Assoc-voc,11.0,Divorced,,Unmarried,White,0.0,0.0,40.0,United-States,0,0
39.0,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,0.0,0.0,40.0,,1,1
19.0,Private,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,0.0,0.0,30.0,United-States,0,0
49.0,Private,9th,,Divorced,,Not-in-family,White,0.0,0.0,40.0,United-States,0,0
,Private,Bachelors,13.0,Married-civ-spouse,,Other-relative,White,0.0,0.0,40.0,Philippines,1,1
27.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,70.0,United-States,0,1
38.0,Private,,13.0,Married-civ-spouse,Sales,Husband,White,0.0,0.0,,United-States,1,1
,Private,Some-college,10.0,Married-civ-spouse,Craft-repair,Wife,White,0.0,0.0,60.0,United-States,0,0
63.0,,Some-college,10.0,,,Husband,White,0.0,0.0,15.0,United-States,0,1
23.0,Private,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,,0.0,28.0,United-States,0,1
33.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,,60.0,,0,1
54.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Sales,,Black,,0.0,40.0,United-States,0,1
29.0,Private,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,2174.0,0.0,45.0,,0,0
48.0,,Some-college,10.0,Divorced,,Unmarried,Black,0.0,0.0,,United-States,0,0
,Self-emp-not-inc,Bachelors,13.0,Never-married,,Not-in-family,,0.0,0.0,,United-States,0,1
28.0,Private,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0.0,0.0,40.0,India,0,0
,Private,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,50.0,United-States,1,1
42.0,Self-emp-not-inc,Prof-school,15.0,Married-civ-spouse,Farming-fishing,,,0.0,0.0,,United-States,1,1
40.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,0.0,,40.0,United-States,0,1
47.0,Private,,10.0,Divorced,Sales,Own-child,White,,0.0,55.0,,0,1
22.0,Private,,13.0,Never-married,Exec-managerial,Own-child,White,,,50.0,United-States,0,0
30.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,45.0,United-States,1,1
28.0,Private,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,0.0,0.0,40.0,United-States,0,1
63.0,,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,White,,0.0,55.0,United-States,0,1
51.0,Self-emp-not-inc,9th,5.0,,Craft-repair,Husband,White,,0.0,20.0,United-States,0,1
22.0,Private,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,0.0,0.0,40.0,United-States,0,0
27.0,,Assoc-acdm,12.0,Married-civ-spouse,,Own-child,Amer-Indian-Eskimo,0.0,0.0,40.0,United-States,0,1
35.0,Private,HS-grad,,Never-married,Sales,Not-in-family,White,0.0,0.0,45.0,United-States,0,1
46.0,Private,HS-grad,9.0,Divorced,,Not-in-family,White,0.0,0.0,38.0,United-States,0,0
37.0,,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,0.0,0.0,,United-States,0,1
24.0,Private,Bachelors,13.0,,,,Black,,0.0,15.0,United-States,0,1
37.0,Self-emp-not-inc,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,,0.0,10.0,United-States,0,1
53.0,Private,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,0.0,0.0,40.0,United-States,0,1
27.0,Private,HS-grad,9.0,Never-married,,Not-in-family,White,0.0,0.0,,United-States,0,1
38.0,Private,Some-college,,Divorced,Craft-repair,Not-in-family,White,0.0,,,United-States,0,1
53.0,Self-emp-not-inc,,6.0,Married-civ-spouse,Farming-fishing,Husband,White,0.0,0.0,60.0,United-States,0,1
34.0,Private,,10.0,Never-married,Craft-repair,Not-in-family,White,0.0,,40.0,United-States,0,1
23.0,Private,HS-grad,,Never-married,Sales,Own-child,Black,0.0,0.0,40.0,United-States,0,1
39.0,Private,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,15024.0,0.0,45.0,United-States,1,1
43.0,Private,Masters,14.0,Married-civ-spouse,Prof-specialty,,,0.0,0.0,50.0,South,0,0
67.0,Self-emp-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,0.0,0.0,40.0,,1,1
81.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,White,0.0,0.0,30.0,United-States,0,1
21.0,Private,Some-college,10.0,Never-married,Other-service,,White,0.0,0.0,20.0,United-States,0,1
23.0,,Some-college,10.0,Never-married,Sales,Not-in-family,White,0.0,0.0,25.0,,0,1
25.0,,Some-college,10.0,Never-married,Transport-moving,Unmarried,White,,0.0,40.0,United-States,0,1
42.0,,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Wife,White,0.0,0.0,38.0,Mexico,0,0
,Private,Some-college,10.0,Married-civ-spouse,,,Black,,0.0,40.0,,0,0
64.0,,HS-grad,9.0,,,Husband,White,0.0,0.0,5.0,United-States,0,1
32.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,United-States,0,1
37.0,Private,HS-grad,9.0,Married-civ-spouse,,Husband,White,0.0,0.0,40.0,United-States,0,1
51.0,Private,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,60.0,United-States,1,1
22.0,,Some-college,10.0,Never-married,Sales,Not-in-family,White,0.0,0.0,,United-States,0,0
33.0,Private,1st-4th,,Married-spouse-absent,Priv-house-serv,Not-in-family,,0.0,0.0,40.0,Guatemala,0,0
42.0,Private,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,0.0,0.0,55.0,United-States,0,1
19.0,,,10.0,Never-married,,Own-child,White,0.0,0.0,10.0,,0,0
,Local-gov,Preschool,1.0,Married-civ-spouse,Other-service,,White,0.0,,40.0,United-States,0,1
,Private,HS-grad,9.0,Married-civ-spouse,Adm-clerical,,White,,0.0,40.0,Mexico,0,0
37.0,Private,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,3103.0,,,United-States,1,1
37.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,99.0,United-States,1,1
47.0,Private,Masters,14.0,Never-married,Prof-specialty,,,0.0,0.0,,United-States,0,0
,Private,Prof-school,,Married-civ-spouse,Prof-specialty,Husband,White,0.0,2415.0,40.0,United-States,1,1
33.0,Private,,9.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,30.0,United-States,0,1
,Private,Bachelors,13.0,Never-married,,,,0.0,0.0,40.0,,1,1
,Private,Assoc-acdm,12.0,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,0.0,0.0,40.0,United-States,0,0
35.0,Private,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,0.0,0.0,40.0,,0,1
38.0,Self-emp-inc,HS-grad,,,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
18.0,Private,HS-grad,,Never-married,Other-service,Not-in-family,White,0.0,,45.0,United-States,0,0
20.0,Private,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,0.0,0.0,40.0,,0,1
54.0,Local-gov,Some-college,,Divorced,Exec-managerial,Unmarried,Black,,0.0,35.0,United-States,0,0
40.0,Private,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,0.0,0.0,40.0,United-States,0,0
36.0,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Exec-managerial,,White,0.0,1977.0,45.0,United-States,1,0
43.0,Private,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,,0.0,35.0,United-States,0,1
44.0,Self-emp-not-inc,Some-college,10.0,Divorced,Farming-fishing,Unmarried,White,0.0,0.0,40.0,United-States,0,1
,State-gov,HS-grad,9.0,Married-civ-spouse,,Wife,White,0.0,0.0,40.0,United-States,1,0
43.0,Private,Masters,14.0,Married-civ-spouse,,Husband,White,0.0,,43.0,United-States,1,1
51.0,Private,7th-8th,4.0,,Other-service,Unmarried,Black,0.0,0.0,,United-States,0,0
18.0,Private,HS-grad,9.0,Never-married,Other-service,Own-child,White,0.0,0.0,20.0,United-States,0,0
51.0,Private,,10.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,0,1
41.0,Private,,6.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,,,0,1
44.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,0.0,,70.0,United-States,1,1
33.0,Local-gov,10th,6.0,,Transport-moving,Not-in-family,White,0.0,0.0,40.0,,0,1
33.0,Self-emp-not-inc,,13.0,Married-civ-spouse,Exec-managerial,,White,0.0,0.0,40.0,United-States,1,1
42.0,Private,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,0.0,0.0,40.0,United-States,1,1
25.0,Private,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,,,0.0,45.0,United-States,0,1
32.0,Private,,9.0,Divorced,Machine-op-inspct,Not-in-family,White,0.0,0.0,38.0,United-States,0,0
32.0,Private,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,70.0,Mexico,0,1
36.0,Private,10th,,Divorced,Exec-managerial,Unmarried,White,0.0,0.0,40.0,United-States,0,0
,Private,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,,0.0,0.0,40.0,United-States,0,1
20.0,Private,,9.0,Never-married,,Own-child,White,0.0,0.0,20.0,United-States,0,0
35.0,Self-emp-inc,Some-college,10.0,Married-civ-spouse,,Husband,,0.0,0.0,60.0,United-States,1,1
55.0,Self-emp-not-inc,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,0.0,0.0,20.0,United-States,0,1
,,Bachelors,13.0,Married-civ-spouse,,Husband,Asian-Pac-Islander,0.0,0.0,40.0,India,1,1
36.0,,Assoc-voc,11.0,Widowed,,,,0.0,0.0,20.0,United-States,0,0
34.0,Private,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,,0.0,0.0,,United-States,1,1
28.0,,Bachelors,,Never-married,Tech-support,Not-in-family,White,0.0,0.0,35.0,United-States,0,0
67.0,Private,Bachelors,13.0,Widowed,Exec-managerial,,White,0.0,2392.0,40.0,United-States,1,1
37.0,Private,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,0.0,0.0,40.0,United-States,0,1
44.0,Private,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,0.0,0.0,,United-States,0,1
25.0,Private,Some-college,10.0,Never-married,Sales,Not-in-family,White,,0.0,40.0,United-States,0,0
21.0,Private,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,4101.0,0.0,40.0,United-States,0,0
40.0,State-gov,Masters,,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,35.0,United-States,1,1
78.0,Private,HS-grad,9.0,Widowed,Other-service,Not-in-family,Black,2964.0,0.0,40.0,,0,0
34.0,Private,HS-grad,9.0,,Handlers-cleaners,Own-child,White,0.0,0.0,40.0,United-States,0,1
